delivery_id,supplier_id,component_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,quantity_received,delivery_status,month,is_late,late_days,is_partial,delay_bucket,supplier_name,country,category
D0001075,S016,C0030,2025-03-07,2025-04-16,2025-04-17,2770,2770,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Organic Substrates
D0006880,S014,C0161,2025-03-07,2025-03-29,2025-03-31,36092,36092,Delayed,2025-03,1,2.0,0,Moderate delay (1–13d),Hitachi Bonding Wires,Germany,Solder Balls/Spheres
D0003972,S006,C0086,2025-03-07,2025-03-22,2025-03-22,6465,4849,Partial,2025-03,0,0.0,1,Partial fulfillment,Tokyo Wafertech,Korea,Bonding Wire (Au/Cu)
D0005626,S006,C0131,2025-03-07,2025-04-07,2025-04-08,3778,3778,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Tokyo Wafertech,Korea,Die Attach Film/Paste
D0002105,S008,C0050,2025-03-07,2025-03-28,2025-03-28,10049,10049,On-Time,2025-03,0,0.0,0,On-time,Micron Substrates Eu,Singapore,Leadframes
D0006565,S013,C0155,2025-03-07,2025-04-02,2025-04-02,8505,8505,On-Time,2025-04,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Solder Balls/Spheres
D0001949,S017,C0047,2025-03-07,2025-04-13,2025-04-13,8609,8609,On-Time,2025-04,0,0.0,0,On-time,Infineon Packaging Materials,Germany,Leadframes
D0001842,S002,C0045,2025-03-07,2025-04-08,2025-04-08,8353,8353,On-Time,2025-04,0,0.0,0,On-time,Formotech Packaging,Malaysia,Leadframes
D0006515,S008,C0154,2025-03-07,2025-04-28,2025-04-28,14172,14172,On-Time,2025-04,0,0.0,0,On-time,Micron Substrates Eu,Singapore,Solder Balls/Spheres
D0008200,S016,C0200,2025-03-07,2025-03-27,2025-03-27,8542,8542,On-Time,2025-03,0,0.0,0,On-time,Amkor Assembly Supplies,China,Carrier Tapes/Trays
D0006345,S011,C0151,2025-03-07,2025-04-16,2025-04-17,20760,20760,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Ase Materials Division,Japan,Solder Balls/Spheres
D0008744,S013,C0213,2025-03-07,2025-03-29,2025-03-29,8826,8826,On-Time,2025-03,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Carrier Tapes/Trays
D0007839,S005,C0191,2025-03-10,2025-04-22,2025-04-22,47,47,On-Time,2025-04,0,0.0,0,On-time,Silicon Precision Works,Singapore,Test Sockets
D0000273,S012,C0014,2025-03-10,2025-04-14,2025-04-15,6844,6844,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Spil Components Ltd.,Singapore,Organic Substrates
D0007663,S017,C0180,2025-03-10,2025-04-18,2025-04-18,15,15,On-Time,2025-04,0,0.0,0,On-time,Infineon Packaging Materials,Germany,Test Sockets
D0006667,S005,C0157,2025-03-10,2025-04-08,2025-04-08,18680,18680,On-Time,2025-04,0,0.0,0,On-time,Silicon Precision Works,Singapore,Solder Balls/Spheres
D0006828,S019,C0160,2025-03-10,2025-04-20,2025-04-20,41384,41384,On-Time,2025-04,0,0.0,0,On-time,Applied Materials Korea,Singapore,Solder Balls/Spheres
D0002813,S016,C0063,2025-03-10,2025-04-06,2025-04-06,13816,13816,On-Time,2025-04,0,0.0,0,On-time,Amkor Assembly Supplies,China,Leadframes
D0007333,S013,C0169,2025-03-10,2025-04-02,2025-04-02,29117,29117,On-Time,2025-04,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Solder Balls/Spheres
D0000835,S011,C0025,2025-03-10,2025-04-21,2025-04-22,5315,5315,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Ase Materials Division,Japan,Organic Substrates
D0001123,S002,C0031,2025-03-10,2025-04-21,2025-04-21,2394,2394,On-Time,2025-04,0,0.0,0,On-time,Formotech Packaging,Malaysia,Organic Substrates
D0005596,S010,C0130,2025-03-10,2025-05-02,2025-05-02,4222,4222,On-Time,2025-05,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Die Attach Film/Paste
D0005659,S001,C0132,2025-03-10,2025-05-04,2025-05-04,2435,2435,On-Time,2025-05,0,0.0,0,On-time,Nippon Substrate Co.,Japan,Underfill/Epoxy
D0005557,S020,C0129,2025-03-10,2025-05-01,2025-05-01,1950,1950,On-Time,2025-05,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Die Attach Film/Paste
D0008877,S019,C0216,2025-03-10,2025-04-08,2025-04-08,15762,15762,On-Time,2025-04,0,0.0,0,On-time,Applied Materials Korea,Singapore,Carrier Tapes/Trays
D0007742,S004,C0185,2025-03-10,2025-04-27,2025-04-27,66,66,On-Time,2025-04,0,0.0,0,On-time,Korea Probe Solutions,Korea,Test Sockets
D0009504,S017,C0235,2025-03-10,2025-04-22,2025-04-22,185,139,Partial,2025-04,0,0.0,1,Partial fulfillment,Infineon Packaging Materials,Germany,Nozzles/Capillaries
D0002704,S004,C0061,2025-03-10,2025-04-21,2025-04-21,20058,20058,On-Time,2025-04,0,0.0,0,On-time,Korea Probe Solutions,Korea,Leadframes
D0002933,S010,C0065,2025-03-10,2025-04-23,2025-04-23,17278,17278,On-Time,2025-04,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Leadframes
D0000584,S013,C0020,2025-03-10,2025-05-01,2025-05-01,2326,2326,On-Time,2025-05,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Organic Substrates
D0008617,S014,C0210,2025-03-10,2025-04-06,2025-04-06,15434,15434,On-Time,2025-04,0,0.0,0,On-time,Hitachi Bonding Wires,Germany,Carrier Tapes/Trays
D0002053,S002,C0049,2025-03-10,2025-04-03,2025-04-03,11756,11756,On-Time,2025-04,0,0.0,0,On-time,Formotech Packaging,Malaysia,Leadframes
D0009011,S008,C0219,2025-03-11,2025-04-15,2025-04-15,4776,4776,On-Time,2025-04,0,0.0,0,On-time,Micron Substrates Eu,Singapore,Carrier Tapes/Trays
D0001950,S013,C0047,2025-03-11,2025-04-20,2025-04-20,21467,21467,On-Time,2025-04,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Leadframes
D0000936,S005,C0027,2025-03-11,2025-04-28,2025-04-28,1920,1920,On-Time,2025-04,0,0.0,0,On-time,Silicon Precision Works,Singapore,Organic Substrates
D0000435,S005,C0017,2025-03-11,2025-04-09,2025-04-10,3151,3151,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Organic Substrates
D0007386,S019,C0170,2025-03-11,2025-04-06,2025-04-07,14358,14358,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Applied Materials Korea,Singapore,Solder Balls/Spheres
D0007275,S014,C0168,2025-03-11,2025-04-09,2025-04-12,31497,31497,Delayed,2025-04,1,3.0,0,Moderate delay (1–13d),Hitachi Bonding Wires,Germany,Solder Balls/Spheres
D0000882,S015,C0026,2025-03-11,2025-05-01,2025-05-01,3685,3685,On-Time,2025-05,0,0.0,0,On-time,K&S Precision Tools,Korea,Organic Substrates
D0004244,S020,C0092,2025-03-11,2025-04-21,2025-04-21,3168,3168,On-Time,2025-04,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Mold Compound
D0009079,S019,C0221,2025-03-11,2025-03-29,2025-03-30,9658,9658,Delayed,2025-03,1,1.0,0,Moderate delay (1–13d),Applied Materials Korea,Singapore,Carrier Tapes/Trays
D0003241,S019,C0071,2025-03-11,2025-04-15,2025-04-15,11234,11234,On-Time,2025-04,0,0.0,0,On-time,Applied Materials Korea,Singapore,Bonding Wire (Au/Cu)
D0000787,S013,C0024,2025-03-11,2025-04-12,2025-04-12,5243,5243,On-Time,2025-04,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Organic Substrates
D0008396,S004,C0205,2025-03-11,2025-04-10,2025-04-10,24383,24383,On-Time,2025-04,0,0.0,0,On-time,Korea Probe Solutions,Korea,Carrier Tapes/Trays
D0005357,S019,C0123,2025-03-11,2025-04-13,2025-04-13,4035,4035,On-Time,2025-04,0,0.0,0,On-time,Applied Materials Korea,Singapore,Die Attach Film/Paste
D0008111,S004,C0198,2025-03-11,2025-03-30,2025-03-31,10491,10491,Delayed,2025-03,1,1.0,0,Moderate delay (1–13d),Korea Probe Solutions,Korea,Carrier Tapes/Trays
D0008201,S013,C0200,2025-03-11,2025-03-28,2025-03-28,17095,17095,On-Time,2025-03,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Carrier Tapes/Trays
D0008074,S002,C0197,2025-03-11,2025-04-03,2025-04-03,13394,13394,On-Time,2025-04,0,0.0,0,On-time,Formotech Packaging,Malaysia,Carrier Tapes/Trays
D0005460,S002,C0126,2025-03-11,2025-04-27,2025-04-28,3380,3380,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Formotech Packaging,Malaysia,Die Attach Film/Paste
D0001418,S006,C0037,2025-03-11,2025-04-26,2025-04-26,3967,3967,On-Time,2025-04,0,0.0,0,On-time,Tokyo Wafertech,Korea,Organic Substrates
D0008793,S010,C0214,2025-03-11,2025-04-08,2025-04-08,21945,21945,On-Time,2025-04,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Carrier Tapes/Trays
D0006052,S016,C0143,2025-03-11,2025-05-10,2025-05-10,1013,1013,On-Time,2025-05,0,0.0,0,On-time,Amkor Assembly Supplies,China,Underfill/Epoxy
D0009125,S003,C0222,2025-03-12,2025-04-01,2025-04-02,14226,14226,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Carrier Tapes/Trays
D0004740,S009,C0105,2025-03-12,2025-04-16,2025-05-02,2560,2168,Delayed,2025-04,1,16.0,0,Severe delay (14d+),United Semiconductor Parts,United States,Mold Compound
D0008238,S016,C0201,2025-03-12,2025-03-30,2025-03-31,10020,10020,Delayed,2025-03,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Carrier Tapes/Trays
D0004886,S004,C0109,2025-03-12,2025-05-04,2025-05-13,6281,6281,Delayed,2025-05,1,9.0,0,Moderate delay (1–13d),Korea Probe Solutions,Korea,Mold Compound
D0006776,S002,C0159,2025-03-12,2025-04-20,2025-04-20,18962,18962,On-Time,2025-04,0,0.0,0,On-time,Formotech Packaging,Malaysia,Solder Balls/Spheres
D0005754,S001,C0135,2025-03-12,2025-04-30,2025-04-30,2552,2552,On-Time,2025-04,0,0.0,0,On-time,Nippon Substrate Co.,Japan,Underfill/Epoxy
D0003887,S020,C0084,2025-03-12,2025-05-05,2025-05-05,6130,4598,Partial,2025-05,0,0.0,1,Partial fulfillment,Nanotech Packaging Taiwan,Malaysia,Bonding Wire (Au/Cu)
D0000160,S020,C0009,2025-03-12,2025-05-14,2025-05-14,45,45,On-Time,2025-05,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Silicon Wafers
D0007214,S004,C0167,2025-03-12,2025-04-13,2025-04-13,38360,38360,On-Time,2025-04,0,0.0,0,On-time,Korea Probe Solutions,Korea,Solder Balls/Spheres
D0002160,S013,C0051,2025-03-12,2025-04-01,2025-04-01,30685,30685,On-Time,2025-04,0,0.0,0,On-time,Hanwa Leadframes,Malaysia,Leadframes
D0001678,S003,C0042,2025-03-12,2025-04-10,2025-04-11,4664,4664,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Organic Substrates
D0001363,S010,C0036,2025-03-12,2025-04-18,2025-04-18,5138,5138,On-Time,2025-04,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Organic Substrates
D0009327,S019,C0229,2025-03-12,2025-04-12,2025-04-12,205,205,On-Time,2025-04,0,0.0,0,On-time,Applied Materials Korea,Singapore,Nozzles/Capillaries
D0001471,S006,C0038,2025-03-12,2025-04-15,2025-04-15,2399,2399,On-Time,2025-04,0,0.0,0,On-time,Tokyo Wafertech,Korea,Organic Substrates
D0005027,S010,C0113,2025-03-12,2025-04-09,2025-04-09,3260,3260,On-Time,2025-04,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Die Attach Film/Paste
D0005868,S003,C0138,2025-03-12,2025-04-18,2025-05-07,2406,2406,Delayed,2025-04,1,19.0,0,Severe delay (14d+),Taiwan Advanced Materials,United States,Underfill/Epoxy
D0002992,S012,C0066,2025-03-12,2025-04-17,2025-04-18,4853,3640,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Spil Components Ltd.,Singapore,Leadframes
D0001172,S005,C0032,2025-03-12,2025-04-06,2025-04-06,3440,3440,On-Time,2025-04,0,0.0,0,On-time,Silicon Precision Works,Singapore,Organic Substrates
D0000482,S016,C0018,2025-03-12,2025-04-15,2025-04-16,4105,4105,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Organic Substrates
D0002324,S020,C0054,2025-03-12,2025-04-22,2025-04-22,10673,10673,On-Time,2025-04,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Leadframes
D0001731,S004,C0043,2025-03-12,2025-04-23,2025-04-23,3282,3282,On-Time,2025-04,0,0.0,0,On-time,Korea Probe Solutions,Korea,Organic Substrates
D0002264,S019,C0053,2025-03-13,2025-04-04,2025-04-04,6555,6555,On-Time,2025-04,0,0.0,0,On-time,Applied Materials Korea,Singapore,Leadframes
D0005692,S017,C0133,2025-03-13,2025-04-07,2025-04-07,3512,3512,On-Time,2025-04,0,0.0,0,On-time,Infineon Packaging Materials,Germany,Underfill/Epoxy
D0002212,S012,C0052,2025-03-13,2025-04-12,2025-04-12,14802,14802,On-Time,2025-04,0,0.0,0,On-time,Spil Components Ltd.,Singapore,Leadframes
D0005229,S020,C0119,2025-03-13,2025-05-14,2025-05-14,3338,3338,On-Time,2025-05,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Die Attach Film/Paste
D0006183,S009,C0147,2025-03-13,2025-06-05,2025-06-06,3827,3827,Delayed,2025-06,1,1.0,0,Moderate delay (1–13d),United Semiconductor Parts,United States,Underfill/Epoxy
D0001995,S016,C0048,2025-03-13,2025-05-07,2025-05-08,17868,17868,Delayed,2025-05,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Leadframes
D0000978,S019,C0028,2025-03-13,2025-05-08,2025-05-09,1958,1682,Delayed,2025-05,1,1.0,0,Moderate delay (1–13d),Applied Materials Korea,Singapore,Organic Substrates
D0003294,S015,C0072,2025-03-13,2025-05-03,2025-05-03,11450,11450,On-Time,2025-05,0,0.0,0,On-time,K&S Precision Tools,Korea,Bonding Wire (Au/Cu)
D0002434,S020,C0056,2025-03-13,2025-04-13,2025-04-13,13070,13070,On-Time,2025-04,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Leadframes
D0002106,S004,C0050,2025-03-13,2025-04-05,2025-04-05,9170,9170,On-Time,2025-04,0,0.0,0,On-time,Korea Probe Solutions,Korea,Leadframes
D0001076,S012,C0030,2025-03-13,2025-04-19,2025-04-20,4569,4569,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Spil Components Ltd.,Singapore,Organic Substrates
D0007445,S003,C0171,2025-03-13,2025-04-19,2025-04-21,46904,46904,Delayed,2025-04,1,2.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Solder Balls/Spheres
D0003391,S019,C0074,2025-03-13,2025-04-28,2025-04-29,4263,4263,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Applied Materials Korea,Singapore,Bonding Wire (Au/Cu)
D0008027,S014,C0196,2025-03-13,2025-04-14,2025-04-15,24407,24407,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Hitachi Bonding Wires,Germany,Carrier Tapes/Trays
D0009042,S009,C0220,2025-03-13,2025-04-15,2025-04-17,10021,10021,Delayed,2025-04,1,2.0,0,Moderate delay (1–13d),United Semiconductor Parts,United States,Carrier Tapes/Trays
D0003339,S006,C0073,2025-03-13,2025-04-15,2025-04-15,19518,19518,On-Time,2025-04,0,0.0,0,On-time,Tokyo Wafertech,Korea,Bonding Wire (Au/Cu)
D0004316,S005,C0094,2025-03-13,2025-04-19,2025-04-20,1680,1680,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Mold Compound
D0005060,S006,C0114,2025-03-13,2025-05-06,2025-05-07,7238,7238,Delayed,2025-05,1,1.0,0,Moderate delay (1–13d),Tokyo Wafertech,Korea,Die Attach Film/Paste
D0007158,S003,C0166,2025-03-13,2025-04-15,2025-04-17,20844,20844,Delayed,2025-04,1,2.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Solder Balls/Spheres
D0008655,S011,C0211,2025-03-14,2025-04-13,2025-04-14,19116,19116,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Ase Materials Division,Japan,Carrier Tapes/Trays
D0002383,S013,C0055,2025-03-14,2025-04-19,2025-04-20,21479,21479,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Hanwa Leadframes,Malaysia,Leadframes
D0007557,S010,C0173,2025-03-14,2025-04-15,2025-04-15,22525,22525,On-Time,2025-04,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Solder Balls/Spheres
D0002487,S010,C0057,2025-03-14,2025-04-24,2025-04-24,7081,7081,On-Time,2025-04,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Leadframes
D0005160,S010,C0117,2025-03-14,2025-05-14,2025-05-14,5582,5582,On-Time,2025-05,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Die Attach Film/Paste
D0007104,S010,C0165,2025-03-14,2025-04-25,2025-04-25,11281,11281,On-Time,2025-04,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Solder Balls/Spheres
D0001572,S019,C0040,2025-03-14,2025-04-30,2025-04-30,3024,3024,On-Time,2025-04,0,0.0,0,On-time,Applied Materials Korea,Singapore,Organic Substrates
D0005258,S016,C0120,2025-03-14,2025-05-16,2025-05-16,1763,1763,On-Time,2025-05,0,0.0,0,On-time,Amkor Assembly Supplies,China,Die Attach Film/Paste
D0005496,S010,C0127,2025-03-14,2025-05-11,2025-05-11,1590,1590,On-Time,2025-05,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Die Attach Film/Paste
D0009444,S002,C0233,2025-03-14,2025-04-23,2025-04-24,428,428,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Formotech Packaging,Malaysia,Nozzles/Capillaries
D0008364,S005,C0204,2025-03-14,2025-04-02,2025-04-02,10190,10190,On-Time,2025-04,0,0.0,0,On-time,Silicon Precision Works,Singapore,Carrier Tapes/Trays
D0002876,S003,C0064,2025-03-14,2025-04-14,2025-04-15,10209,10209,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Taiwan Advanced Materials,United States,Leadframes
D0006123,S011,C0145,2025-03-14,2025-05-15,2025-05-15,2500,2500,On-Time,2025-05,0,0.0,0,On-time,Ase Materials Division,Japan,Underfill/Epoxy
D0000107,S019,C0006,2025-03-14,2025-05-03,2025-05-04,22,22,Delayed,2025-05,1,1.0,0,Moderate delay (1–13d),Applied Materials Korea,Singapore,Silicon Wafers
D0008533,S004,C0208,2025-03-14,2025-04-06,2025-04-06,10749,10749,On-Time,2025-04,0,0.0,0,On-time,Korea Probe Solutions,Korea,Carrier Tapes/Trays
D0006298,S019,C0150,2025-03-14,2025-04-28,2025-04-29,19375,19375,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Applied Materials Korea,Singapore,Solder Balls/Spheres
D0004700,S020,C0104,2025-03-14,2025-04-20,2025-04-20,6317,6317,On-Time,2025-04,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Mold Compound
D0005975,S019,C0141,2025-03-14,2025-05-01,2025-05-01,1588,1588,On-Time,2025-05,0,0.0,0,On-time,Applied Materials Korea,Singapore,Underfill/Epoxy
D0004466,S016,C0098,2025-03-14,2025-04-20,2025-04-20,8105,8105,On-Time,2025-04,0,0.0,0,On-time,Amkor Assembly Supplies,China,Mold Compound
D0009269,S005,C0227,2025-03-14,2025-04-22,2025-04-23,282,215,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Nozzles/Capillaries
D0009245,S004,C0226,2025-03-14,2025-05-14,2025-05-14,426,426,On-Time,2025-05,0,0.0,0,On-time,Korea Probe Solutions,Korea,Nozzles/Capillaries
D0006566,S005,C0155,2025-03-14,2025-04-10,2025-04-11,17730,17730,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Silicon Precision Works,Singapore,Solder Balls/Spheres
D0003486,S004,C0076,2025-03-14,2025-04-24,2025-04-25,7777,7777,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Korea Probe Solutions,Korea,Bonding Wire (Au/Cu)
D0006998,S010,C0163,2025-03-14,2025-04-08,2025-04-08,19005,19005,On-Time,2025-04,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Solder Balls/Spheres
D0001732,S015,C0043,2025-03-17,2025-05-02,2025-05-03,6815,6815,Delayed,2025-05,1,1.0,0,Moderate delay (1–13d),K&S Precision Tools,Korea,Organic Substrates
D0006943,S006,C0162,2025-03-17,2025-04-19,2025-04-20,19063,19063,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Tokyo Wafertech,Korea,Solder Balls/Spheres
D0001517,S019,C0039,2025-03-17,2025-04-23,2025-04-24,8055,8055,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Applied Materials Korea,Singapore,Organic Substrates
D0005292,S010,C0121,2025-03-17,2025-06-01,2025-06-01,2087,2087,On-Time,2025-06,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Die Attach Film/Paste
D0000084,S012,C0005,2025-03-17,2025-04-26,2025-04-27,24,24,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Spil Components Ltd.,Singapore,Silicon Wafers
D0001472,S020,C0038,2025-03-17,2025-04-19,2025-04-19,6593,6593,On-Time,2025-04,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Organic Substrates
D0002325,S011,C0054,2025-03-17,2025-04-21,2025-04-22,4223,4223,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Ase Materials Division,Japan,Leadframes
D0003195,S004,C0070,2025-03-17,2025-04-29,,4631,4631,Unknown,2025-04,0,,0,Undelivered (open),Korea Probe Solutions,Korea,Bonding Wire (Au/Cu)
D0009588,S008,C0238,2025-03-17,2025-04-30,,582,582,Unknown,2025-04,0,,0,Undelivered (open),Micron Substrates Eu,Singapore,Nozzles/Capillaries
D0000741,S020,C0023,2025-03-17,2025-04-18,2025-04-18,4005,4005,On-Time,2025-04,0,0.0,0,On-time,Nanotech Packaging Taiwan,Malaysia,Organic Substrates
D0003588,S016,C0078,2025-03-17,2025-05-06,2025-05-07,5751,5751,Delayed,2025-05,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Bonding Wire (Au/Cu)
D0005161,S010,C0117,2025-03-17,2025-05-13,2025-05-13,2789,2789,On-Time,2025-05,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Die Attach Film/Paste
D0004317,S013,C0094,2025-03-17,2025-04-23,2025-04-25,2636,2636,Delayed,2025-04,1,2.0,0,Moderate delay (1–13d),Hanwa Leadframes,Malaysia,Mold Compound
D0004812,S009,C0107,2025-03-17,2025-04-21,2025-04-21,3110,3110,On-Time,2025-04,0,0.0,0,On-time,United Semiconductor Parts,United States,Mold Compound
D0000135,S011,C0007,2025-03-17,2025-04-29,2025-04-29,43,43,On-Time,2025-04,0,0.0,0,On-time,Ase Materials Division,Japan,Silicon Wafers
D0003786,S010,C0082,2025-03-17,2025-05-05,2025-05-05,9702,9702,On-Time,2025-05,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Bonding Wire (Au/Cu)
D0000069,S010,C0004,2025-03-17,2025-06-02,2025-06-02,49,49,On-Time,2025-06,0,0.0,0,On-time,Shenzhen Bonding Supplies,Germany,Silicon Wafers
D0001898,S020,C0046,2025-03-17,2025-04-24,2025-04-24,26812,23095,Partial,2025-04,0,0.0,1,Partial fulfillment,Nanotech Packaging Taiwan,Malaysia,Leadframes
D0009469,S008,C0234,2025-03-18,2025-05-01,2025-05-17,111,111,Delayed,2025-05,1,16.0,0,Severe delay (14d+),Micron Substrates Eu,Singapore,Nozzles/Capillaries
D0005395,S009,C0124,2025-03-18,2025-05-01,2025-05-01,1674,1497,Partial,2025-05,0,0.0,1,Partial fulfillment,United Semiconductor Parts,United States,Die Attach Film/Paste
D0004701,S016,C0104,2025-03-18,2025-04-26,2025-04-27,2252,2252,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Amkor Assembly Supplies,China,Mold Compound
D0000836,S008,C0025,2025-03-18,2025-04-29,2025-04-30,4190,4190,Delayed,2025-04,1,1.0,0,Moderate delay (1–13d),Micron Substrates Eu,Singapore,Organic Substrates
D0001318,S003,C0035,2025-03-18,2025-04-26,2025-04-26,2212,2212,On-Time,2025-04,0,0.0,0,On-time,Taiwan Advanced Materials,United States,Organic Substrates
D0005461,S003,C0126,2025-03-18,2025-05-02,2025-05-17,3421,3421,Delayed,2025-05,1,15.0,0,Severe delay (14d+),Taiwan Advanced Materials,United States,Die Attach Film/Paste
D0004279,S014,C0093,2025-03-18,2025-04-27,2025-04-29,7837,7837,Delayed,2025-04,1,2.0,0,Moderate delay (1–13d),Hitachi Bonding Wires,Germany,Mold Compound
